date,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Target
4/6/2020,10.5,93,'325.52',7,31.36,5844523.3,23.218,975.1571132,1474.59
4/7/2020,10.55,94,'325.52',7,31.36,5781915.6,22.9714,966.8152194,1458.93
4/8/2020,10.5,100,'325.52',7,31.36,5941209.38,23.6017,943.7395791,1498.96
4/9/2020,10.53,91,'325.52',7,31.36,5943516.01,23.6055,929.3359242,1499.2
4/10/2020,10.53,92,'325.52',7,31.36,5943516.01,,928.0858615,
4/13/2020,10.5,93,'325.52',7,31.36,5954470.89,23.6534,929.6122205,1502.24
4/14/2020,10.5,98,'325.52',7,31.36,6200971.54,24.6394,938.2156701,1564.86
4/15/2020,10.52,90,'325.52',7,31.36,6065585.3,24.1007,929.9491985,1530.65
4/16/2020,10.52,92,'325.52',7,31.36,6138890.67,24.4002,939.9853634,1549.67
4/17/2020,10.55,99,'325.52',7,31.36,6224146.18,24.736,946.9279831,1571
4/20/2020,10.52,92,'325.52',7,31.36,6112817.41,24.2945,933.5867709,1542.96
4/21/2020,10.53,93,'325.52',7,31.36,5862317.91,23.2982,932.7660854,1479.68
4/22/2020,10.55,90,'325.52',7,31.36,6085332.14,24.1996,918.0430969,1536.93
4/23/2020,10.46,95,'325.52',7,31.36,6043478.03,24.0328,907.9086021,1526.34
4/24/2020,10.55,99,'325.51',7,31.35,6168465.96,24.5461,892.0734297,1558.5
4/27/2020,10.28,95,'325.72',7,31.51,6224986.85,24.7105,897.1734592,1572.7
4/28/2020,10.14,91,'325.72',7,31.51,6136957.55,24.363,910.2798596,1550.58
4/29/2020,10.12,97,'325.72',7,31.51,6388071.73,25.3906,915.4549126,1615.98
4/30/2020,10.24,97,'325.44',7,31.59,6359564.13,25.3488,922.7929728,1608.6
5/1/2020,10.44,96,'325.44',7,31.59,6164008.67,24.6097,914.848354,1561.7
5/4/2020,10.46,92,'325.43',7,31.63,6247190.24,24.9955,902.668483,1583.92
5/5/2020,10.47,99,'325.43',7,31.63,6336219.4,25.3516,906.4746154,1606.48
5/6/2020,10.44,93,'325.43',7,31.63,6379702.95,25.5322,900.0705574,1617.93
5/7/2020,10.5,93,'325.43',7,31.63,6477226.1,25.9192,909.5195595,1642.45
5/8/2020,10.49,94,'325.43',7,31.63,6567160.42,26.2814,901.2078557,1665.4
5/11/2020,10.51,100,'325.43',7,31.63,6612125.92,26.4643,879.4232143,1676.99
5/12/2020,10.5,96,'325.43',7,31.63,6471078.57,25.8991,893.390408,1641.18
5/13/2020,10.53,91,'325.43',7,31.63,6362265.87,25.462,871.9292035,1613.48
5/14/2020,10.6,95,'325.43',7,31.63,6442592.59,25.7821,878.4621569,1633.76
5/15/2020,10.63,92,'325.43',7,31.63,6469559.07,25.8909,863.6265302,1640.66
5/18/2020,10.61,93,'325.43',7,31.63,6633791.47,26.5545,872.3215627,1682.71
5/19/2020,10.61,98,'325.43',7,31.63,6606469.96,26.4472,906.4444741,1675.91
5/20/2020,10.59,91,'325.43',7,31.63,6745555.97,27.0066,911.8474538,1711.36
5/21/2020,10.64,94,'325.43',7,31.63,6651603.52,26.629,916.7304836,1687.43
5/22/2020,10.66,94,'325.43',7,31.63,6680130.75,26.7407,931.8227991,1694.51
5/25/2020,10.68,90,'325.43',7,31.63,6680130.75,,920.2653477,
5/26/2020,10.66,98,'325.43',7,31.63,6673186.57,26.7095,918.5584212,1692.53
5/27/2020,10.64,92,'325.43',7,31.63,6708765.22,26.8542,924.4692415,1701.7
5/28/2020,10.83,90,'325.59',7,31.65,6697156.78,26.8241,924.8448731,1698.42
5/29/2020,10.82,94,'325.7',7,31.64,6774797.69,27.0887,924.7314109,1718.49
6/1/2020,10.75,96,'325.72',7,32.09,6777319.08,27.1157,936.6432957,1718.87
6/2/2020,11.35,94,'325.72',7,32.09,6839469.73,27.3698,940.9297912,1734.98
6/3/2020,11.32,100,'325.72',7,32.09,6895625.63,27.5954,926.380698,1749.28
6/4/2020,11.33,97,'325.72',7,32.09,6836638.64,27.3635,941.9245536,1734.58
6/5/2020,11.34,91,'325.72',7,32.09,7020664.98,28.0989,917.0307945,1781.2
6/8/2020,11.32,90,'325.72',7,32.09,7052479.87,28.2253,927.0883429,1789.21
6/9/2020,11.36,91,'325.72',7,32.09,7086476.36,28.361,908.0920505,1797.81
6/10/2020,11.39,90,'325.72',7,32.09,7205137.74,28.841,897.4081007,1828.24
6/11/2020,11.44,96,'325.72',7,32.09,6786698.42,27.1644,890.2900001,1721.96
6/12/2020,11.38,90,'325.72',7,32.09,6878539.24,27.5296,891.1903041,1745.11
6/15/2020,11.35,93,'325.72',7,32.09,6939268.58,27.7688,899.3232124,1760.27
6/16/2020,11.33,92,'325.72',7,32.09,7089566.35,28.3679,910.6648025,1798.25
6/17/2020,11.35,94,'325.72',7,32.09,7088507.79,28.377,914.3903359,1798.83
6/18/2020,11.36,97,'325.72',7,32.09,7124362.53,28.5146,903.2989423,1807.55
6/19/2020,11.35,95,'325.72',7,32.09,7070146.76,28.2964,906.0377967,1793.72
6/22/2020,11.39,91,'323.82',7,31.94,7213233.78,28.9736,923.7719197,1828.33
6/23/2020,11.39,93,'323.82',7,31.94,7264341.68,29.1764,931.6531594,1841.13
6/24/2020,11.38,97,'323.82',7,31.94,7096761.37,28.5075,913.0233295,1798.92
6/25/2020,11.35,92,'323.82',7,31.94,7188264.12,28.8786,904.6684689,1822.34
6/26/2020,11.34,97,'323.62',7,31.93,7043162.53,28.3379,904.0184307,1785.68
6/29/2020,11.25,100,'325.91',7,31.99,7122186.49,28.8177,904.7039853,1805.46
6/30/2020,11.27,97,'326.32',7,31.54,7256837.64,29.5933,899.9742419,1840.1
7/1/2020,11.31,97,'326.32',7,31.54,7265044.07,29.6243,901.5561881,1842.03
7/2/2020,11.3,91,'326.32',7,31.54,7301301.71,29.7739,905.2691518,1851.33
7/3/2020,11.3,93,'326.6',7,31.55,7301301.71,,873.3568193,
7/6/2020,11.3,91,'326.6',7,31.55,7432755.32,30.2596,866.0365456,1884.7
7/7/2020,11.32,91,'326.6',7,31.55,7354706.94,29.9397,845.2627864,1864.78
7/8/2020,11.45,94,'326.6',7,31.55,7472034.95,30.4193,821.6559596,1894.65
7/9/2020,11.43,93,'326.6',7,31.55,7499942.29,30.5344,819.7336014,1901.82
7/10/2020,11.41,99,'326.6',7,31.55,7498045.05,30.5259,805.5609855,1901.29
7/13/2020,11.44,90,'326.6',7,31.55,7341285.76,29.8789,817.650141,1860.99
7/14/2020,11.49,93,'326.6',7,31.55,7430733.66,30.2366,816.0159377,1883.27
7/15/2020,11.51,91,'326.6',7,31.55,7470353.52,30.3968,800.7302085,1893.25
7/16/2020,11.48,92,'326.6',7,31.55,7378857.48,30.0255,802.5587418,1870.12
7/17/2020,11.47,92,'326.6',7,31.55,7413460.82,30.1703,835.3088993,1879.14
7/20/2020,10.88,99,'326.6',7,31.55,7603088.98,30.9493,847.2005892,1927.66
7/21/2020,10.85,90,'326.6',7,31.55,7523216.43,30.6207,826.7761361,1907.19
7/22/2020,10.85,93,'326.6',7,31.55,7582139.72,30.8742,831.0550534,1922.98
7/23/2020,10.95,99,'326.6',7,31.55,7383324.47,30.0624,846.2584828,1872.42
7/24/2020,11.02,90,'326.6',7,31.55,7298404.67,29.706,861.4897899,1850.22
7/27/2020,11.04,91,'326.86',7,31.37,7415324.33,30.0979,848.7463552,1880.04
7/28/2020,10.93,94,'326.86',7,31.37,7325474.98,29.7305,844.5792011,1857.09
7/29/2020,11.09,97,'326.86',7,31.37,7435860.55,30.1764,865.0770724,1884.94
7/30/2020,11.29,94,'326.86',7,31.37,7455591.88,30.3366,862.2555405,1894.95
7/31/2020,11.38,94,'327.38',7,31.51,7641650.14,30.9996,841.5211645,1942.39
8/3/2020,11.39,94,'327.44',7,31.46,7829793.79,31.7757,826.9481345,1990.72
8/4/2020,11.38,100,'327.44',7,31.46,7847385.03,31.8448,835.2246617,1995.05
8/5/2020,11.27,94,'327.44',7,31.46,7874796.22,31.956,852.3065567,2002.02
8/6/2020,11.87,91,'327.44',7,31.46,7989765.85,32.4213,836.6649136,2031.17
8/7/2020,11.8,93,'327.44',7,31.46,7865887.98,31.9152,848.4067506,1999.46
8/10/2020,11.7,95,'327.44',7,31.46,7840424.54,31.81,859.5738662,1992.87
8/11/2020,11.67,91,'327.44',7,31.46,7701481.31,31.2427,878.2813726,1957.33
8/12/2020,11.79,92,'327.44',7,31.46,7877409.56,31.9655,877.7963497,2002.61
8/13/2020,11.87,93,'327.44',7,31.46,7882457.16,31.979,894.7045926,2003.46
8/14/2020,11.86,91,'327.44',7,31.46,7875078.22,31.9481,918.4093837,2001.52
8/17/2020,11.96,100,'327.44',7,31.46,7926881.82,32.1629,928.229768,2014.98
8/18/2020,11.97,95,'327.44',7,31.46,7959348.25,32.2896,943.7836944,2022.92
8/19/2020,11.98,98,'327.44',7,31.46,7940531.96,32.2017,966.3691197,2017.41
8/20/2020,12.01,96,'327.44',7,31.46,8052586.61,32.6646,954.3083219,2046.41
8/21/2020,12.06,94,'327.44',7,31.46,8152152.85,33.0604,956.8118366,2071.21
8/24/2020,12.05,100,'327.44',7,31.46,8224178.66,33.3489,957.2097801,2089.28
8/25/2020,11.89,90,'327.44',7,31.46,8265846.62,33.5229,972.1409873,2100.18
8/26/2020,11.94,99,'327.44',7,31.46,8433921.15,34.21,979.1645086,2143.23
8/27/2020,11.94,95,'327.44',7,31.46,8435118.08,34.2196,982.426673,2143.83
8/28/2020,11.99,95,'327.55',7,31.45,8518468.07,34.5252,983.1167201,2164.42
8/31/2020,10.24,93,'327.65',7,31.37,8550647.07,34.6242,992.5245927,2172.2
9/1/2020,10.27,90,'327.65',7,31.37,8709530.11,35.2672,979.706137,2212.54
9/2/2020,10.32,91,'327.65',7,31.37,8787972.85,35.5921,1016.621901,2232.92
9/3/2020,10.32,92,'327.95',7,31.34,8276503.09,33.4256,1018.265651,2102.78
9/4/2020,10.29,94,'327.95',7,31.34,8164513.32,32.9764,1029.026755,2074.52
9/7/2020,10.29,96,'327.95',7,31.34,8164513.32,,1030.812305,
9/8/2020,10.26,98,'327.95',7,31.34,7791613.06,31.4625,1049.639261,1979.28
9/9/2020,10.3,92,'327.95',7,31.34,8052065.96,32.5154,1041.306335,2045.52
9/10/2020,10.29,96,'327.95',7,31.34,7869907.21,31.7755,1048.116461,1998.97
9/11/2020,10.25,92,'327.95',7,31.34,7811103.03,31.5373,1043.890578,1983.99
9/14/2020,10.66,95,'327.95',7,31.34,7975465.52,32.1907,1044.46999,2025.09
9/15/2020,10.6,92,'327.95',7,31.34,8051298.35,32.5116,1058.857977,2045.28
9/16/2020,10.57,100,'327.95',7,31.34,7926637.42,32.0048,1071.975465,2013.4
9/17/2020,10.6,99,'327.95',7,31.34,7859775.4,31.7349,1046.06284,1996.42
9/18/2020,10.57,100,'327.95',7,31.34,7729310.61,31.2081,1056.22198,1963.28
9/21/2020,10.55,98,'327.73',7,31.26,7801504.79,31.4585,1061.442806,1978.14
9/22/2020,10.57,99,'327.73',7,31.26,7928762.38,31.9764,1056.095265,2010.71
9/23/2020,10.53,96,'327.73',7,31.26,7673651.31,30.9496,1072.108985,1946.14
9/24/2020,10.56,98,'327.73',7,31.26,7721389.42,31.141,1056.337603,1958.18
9/25/2020,10.58,97,'327.74',7,31.25,7906720.04,31.8957,1034.430377,2005.16
9/28/2020,10.53,99,'330.25',7,31.11,8052468.34,32.5548,1030.046975,2042.32
9/29/2020,10.59,91,'330.25',7,31.11,8027658.48,32.4556,1018.929244,2036.1
9/30/2020,10.6,96,'330.87',7,31.03,8100359.01,32.6189,1023.726979,2054.56
10/1/2020,10.63,100,'330.87',7,31.03,8177565.33,32.932,1021.954979,2074.28
10/2/2020,10.59,100,'330.93',7,31,7969853.13,32.0585,1014.623982,2021.4
10/5/2020,10.59,95,'331.0',7,31.02,8149916.43,32.7786,1014.906724,2067.19
10/6/2020,10.59,94,'331.0',7,31.02,8019984.51,32.256,1017.984423,2034.23
10/7/2020,10.59,95,'331.0',7,31.02,8171375.82,32.8668,1014.63926,2072.75
10/8/2020,10.51,99,'331.0',7,31.02,8207672.33,33.0135,1002.275597,2082
10/9/2020,10.56,95,'331.0',7,31.02,8333856.22,33.5221,964.9390504,2114.08
10/12/2020,10.56,100,'330.99',7,31,8566166.15,34.4329,968.160989,2171.48
10/13/2020,10.54,95,'330.99',7,31,8509236.54,34.2168,973.5189587,2157.82
10/14/2020,10.53,96,'331.0',7,31,8463634.06,34.0286,995.380853,2146
10/15/2020,10.67,91,'330.99',7,31,8425708.21,33.8775,1006.604008,2136.47
10/16/2020,10.66,91,'331.0',7,31,8401057.81,33.783,1009.620741,2130.53
10/19/2020,10.56,95,'331.0',7,31,8242381.75,33.1492,993.9349693,2090.58
10/20/2020,12.87,92,'331.0',7,31,8274985.23,33.2761,1008.740968,2098.58
10/21/2020,12.88,90,'331.0',7,31,8263865.87,33.2324,1002.871802,2095.83
10/22/2020,12.94,97,'331.01',7,31,8224424.29,33.0749,1004.674139,2085.95
10/23/2020,12.97,95,'331.01',7,31,8206761.21,33.0352,1015.902847,2083.46
10/26/2020,12.94,94,'331.39',7,30.96,8029673.71,32.2204,1014.879945,2038.32
10/27/2020,13.13,94,'331.38',7,30.96,8072604.83,32.3887,1004.729842,2048.93
10/28/2020,13.18,92,'331.39',7,30.96,7721572.78,30.9858,1027.447982,1960.21
10/29/2020,12.39,99,'331.39',7,30.96,7869509.43,31.5728,1021.746539,1997.33
10/30/2020,12.44,90,'331.43',7,30.95,7665268.89,30.8047,1039.914505,1948.66
11/2/2020,10.48,98,'332.23',7,30.69,7691648.19,30.7661,1024.283355,1955.34
11/3/2020,10.73,91,'332.23',7,30.69,7829179.73,31.3207,1029.35532,1990.56
11/4/2020,10.93,90,'332.22',7,30.69,8127043.02,32.5219,1041.071834,2066.85
11/5/2020,10.89,93,'332.21',7,30.69,8379748.77,33.5379,1065.558104,2131.38
11/6/2020,10.91,97,'332.21',7,30.69,8403515.19,33.6371,1058.252202,2137.67
11/9/2020,10.86,98,'332.21',7,30.69,8345857.27,33.3917,1060.943602,2122.07
11/10/2020,10.32,95,'332.21',7,30.69,8186387.66,32.745,1077.36092,2080.98
11/11/2020,10.35,97,'332.21',7,30.69,8382400.98,33.5357,1074.603706,2131.23
11/12/2020,10.36,97,'332.21',7,30.69,8303963.39,33.2198,1071.153875,2111.15
11/13/2020,10.36,93,'332.21',7,30.69,8374827.23,33.5043,1068.085152,2129.22
11/16/2020,10.34,98,'332.21',7,30.69,8455718.33,33.8316,1066.516271,2150.03
11/17/2020,10.35,90,'332.22',7,30.69,8410182.81,33.6447,1090.060875,2138.21
11/18/2020,10.36,95,'332.22',7,30.69,8317673.85,33.2697,1091.133982,2114.41
11/19/2020,10.37,91,'332.22',7,30.69,8388729.61,33.548,1101.048467,2132.07
11/20/2020,10.36,100,'332.23',7,30.69,8299911.07,33.1952,1108.954382,2109.68
11/23/2020,10.36,91,'332.23',7,30.69,8295418.22,33.1838,1087.570385,2108.98
11/24/2020,10.37,94,'332.23',7,30.69,8411345.72,33.6432,1092.08887,2138.19
11/25/2020,10.39,93,'332.24',7,30.69,8430309.63,33.7182,1081.738734,2142.99
11/26/2020,10.39,96,'332.24',7,30.69,8430309.63,,1065.625578,
11/27/2020,10.4,96,'332.36',7,30.67,8473136.96,33.6942,1066.596247,2153.93
11/30/2020,10.39,99,'332.63',7,30.7,8529221.21,33.8629,1082.037658,2168.1
12/1/2020,10.46,93,'332.63',7,30.7,8650965.56,34.3405,1062.397213,2198.66
12/2/2020,10.38,92,'332.63',7,30.7,8634741.5,34.266,1075.53584,2193.89
12/3/2020,10.25,100,'332.78',7,30.7,8626448.65,34.1832,1073.928323,2191.59
12/4/2020,10.29,96,'332.78',7,30.7,8713496.44,34.5315,1057.508468,2213.9
12/7/2020,10.29,96,'332.78',7,30.7,8737105.35,34.6231,1071.311345,2219.75
12/8/2020,10.28,96,'332.77',7,30.7,8766516.61,34.743,1084.778156,2227.42
12/9/2020,10.25,94,'332.78',7,30.7,8603490.14,34.0904,1104.849826,2185.6
12/10/2020,10.46,91,'332.78',7,30.7,8608612.4,34.1154,1105.134726,2187.2
12/11/2020,10.49,93,'332.77',7,30.7,8585788.13,34.0384,1099.277078,2182.24
12/14/2020,10.51,95,'332.78',7,30.7,8620073.64,34.1783,1099.812958,2191.24
12/15/2020,10.48,96,'332.78',7,30.7,8762570.05,34.7289,1100.788791,2226.54
12/16/2020,10.55,90,'332.78',7,30.7,8826456.25,34.9867,1123.590311,2243.06
12/17/2020,10.56,96,'332.78',7,30.7,8900535.59,35.2482,1122.238643,2259.84
12/18/2020,10.61,97,'332.78',7,30.7,8872565.71,35.1265,1143.677538,2252.06
12/21/2020,10.5,96,'332.1',7,30.69,8878737.23,35.2628,1168.343478,2253.7
12/22/2020,10.49,100,'332.1',7,30.69,8956950.08,35.5659,1173.371949,2273.06
12/23/2020,10.48,90,'332.1',7,30.69,8882102.68,35.264,1146.13432,2253.78
12/24/2020,10.47,94,'332.1',7,30.69,8947935.61,35.5275,1156.114731,2270.6
12/25/2020,10.47,91,'332.2',7,30.66,8947935.61,,1135.408409,
12/28/2020,10.45,90,'339.55',7,29.72,9054365.84,34.8428,1143.591776,2296.98
12/29/2020,10.38,97,'339.55',7,29.72,9005855.93,34.6609,1139.683395,2284.97
12/30/2020,10.39,97,'339.58',7,29.72,9003833.78,34.6566,1139.733658,2284.47
12/31/2020,10.39,96,'340.42',7,29.06,9029655.57,34.695,1143.163926,2291.28
1/1/2021,10.39,94,'340.58',7,29.09,9029655.57,,1121.286343,
1/4/2021,10.36,98,'340.71',7,29.06,8866763.57,33.9679,1130.38322,2250.17
1/5/2021,10.35,99,'340.71',7,29.06,8903812.88,34.2058,1147.320644,2265.93
1/6/2021,10.4,90,'340.71',7,29.06,8743675.46,33.5882,1166.955442,2225.02
1/7/2021,10.45,100,'339.89',7,29.06,9000179.62,34.5605,1137.023345,2283.97
1/8/2021,10.47,100,'339.89',7,29.06,9068700.89,34.8208,1162.566415,2301.17
1/11/2021,10.48,90,'339.89',7,29.06,8981872.87,34.4935,1177.656885,2279.54
1/12/2021,10.42,96,'339.89',7,29.06,8943349.67,34.3467,1182.41697,2269.84
1/13/2021,10.42,100,'339.89',7,29.06,9000968.84,34.5699,1202.912324,2284.59
1/14/2021,10.38,93,'339.89',7,29.06,8913905.9,34.2429,1202.337419,2262.98
1/15/2021,10.38,93,'339.89',7,29.06,8827316.3,33.9096,1179.67822,2240.95
1/18/2021,10.38,92,'339.89',7,29.06,8827316.3,,1178.681386,
1/19/2021,10.39,99,'339.98',7,29.07,8940193.37,34.3464,1185.554321,2270.25
1/20/2021,10.4,92,'339.98',7,29.07,9120493.4,35.039,1156.417112,2316.03
1/21/2021,10.37,90,'340.12',7,29.05,9256268.2,35.5195,1165.65091,2346.55
1/22/2021,11.23,93,'340.12',7,29.05,9228081.56,35.407,1166.302372,2339.12
1/25/2021,11.2,93,'340.12',7,29.04,9310183.51,35.7248,1167.428154,2359.62
1/26/2021,11.17,98,'340.12',7,29.04,9307173.9,35.7276,1152.134084,2359.81
1/27/2021,11.97,97,'340.12',7,29.04,9130426.35,35.0403,1135.585216,2314.41
1/28/2021,12.14,95,'340.12',7,29.04,9161192.86,35.1991,1126.662131,2324.9
1/29/2021,12.3,96,'340.15',7,29.04,8941923.89,34.3578,1158.187665,2269.12
2/1/2021,12.33,93,'342.12',7,28.79,9164885.74,34.8192,1185.476738,2326.07
2/2/2021,12.36,93,'342.12',7,28.79,9282912,35.2658,1199.937114,2355.9
2/3/2021,12.41,100,'342.12',7,28.79,9254218.63,35.1596,1192.948509,2348.81
2/4/2021,12.35,90,'342.12',7,28.79,9399731.5,35.703,1187.363546,2385.11
2/5/2021,12.38,91,'342.12',7,28.79,9379411.74,35.6244,1209.326238,2379.86
2/8/2021,12.39,94,'342.12',7,28.79,9473724.45,35.9942,1184.047687,2404.56
2/9/2021,13.91,91,'342.12',7,28.79,9455655.98,35.9254,1182.752773,2399.97
2/10/2021,13.89,92,'342.12',7,28.79,9440524.71,35.8713,1207.310189,2396.35
2/11/2021,12.33,95,'342.12',7,28.79,9540701.65,36.2631,1233.949542,2422.53
2/12/2021,12.28,98,'341.73',7,28.78,9605371.26,36.4846,1194.43349,2434.51
2/15/2021,12.28,99,'341.73',7,28.78,9605371.26,,1168.017691,
2/16/2021,12.3,99,'341.73',7,28.78,9574730.83,36.3768,1152.90895,2427.32
2/17/2021,12.29,96,'341.73',7,28.78,9475690.27,36.0008,1171.563232,2402.23
2/18/2021,12.32,93,'341.73',7,28.78,9434112.63,35.8378,1166.994568,2391.35
2/19/2021,12.31,90,'341.73',7,28.78,9419449,35.784,1173.211248,2387.76
2/22/2021,12.31,93,'341.73',7,28.78,9213003.86,34.9771,1179.341415,2333.92
2/23/2021,12.3,92,'341.73',7,28.78,9195298.09,34.89,1168.229357,2328.11
2/24/2021,12.28,100,'341.73',7,28.78,9332836.69,35.4162,1150.976787,2363.22
2/25/2021,12.33,95,'341.73',7,28.78,9006349.55,34.1654,1126.304585,2279.76
2/26/2021,12.28,98,'341.73',7,28.78,9057903,34.3699,1130.107911,2293.4
3/1/2021,12.26,97,'339.61',7,28.6,9334461.9,35.4518,1139.639144,2366.28
3/2/2021,12.26,92,'339.61',7,28.6,9184051.09,34.8732,1123.969054,2327.66
3/3/2021,12.23,91,'339.61',7,28.6,8958684.32,34.0063,1147.678061,2269.8
3/4/2021,12.33,92,'339.97',7,28.59,8756537.93,33.1983,1139.935312,2218.58
3/5/2021,12.3,97,'340.19',7,28.59,8932161.43,33.8115,1143.135119,2262.26
3/8/2021,11.78,94,'340.19',7,28.59,8716960.76,32.9787,1093.865515,2206.54
3/9/2021,11.8,91,'340.19',7,28.59,9012408.98,34.1034,1089.10646,2281.79
3/10/2021,11.75,99,'340.19',7,28.59,8976360.12,33.966,1076.937733,2272.6
3/11/2021,11.83,97,'340.19',7,28.59,9155544.02,34.687,1055.708081,2320.84
3/12/2021,11.82,97,'340.19',7,28.59,9090649.71,34.4392,1087.70887,2304.26
3/15/2021,11.8,92,'340.19',7,28.59,9185047.49,34.8211,1073.632329,2329.81
3/16/2021,11.8,100,'340.19',7,28.59,9255788.92,35.0956,1083.619239,2348.18
3/17/2021,11.8,94,'340.19',7,28.59,9244688.52,35.0566,1085.201097,2345.57
3/18/2021,11.79,100,'340.19',7,28.59,8991482.43,34.059,1081.869669,2278.82
3/19/2021,11.79,95,'340.19',7,28.59,8960126.52,33.9741,1081.5367,2273.14
3/22/2021,11.82,100,'337.01',7,28.6,9178562.51,34.8836,1086.159317,2317.03
3/23/2021,11.84,100,'337.01',7,28.6,9121248.49,34.662,1090.224789,2302.31
3/24/2021,11.88,92,'337.01',7,28.6,9011826.04,34.2436,1085.180949,2274.52
3/25/2021,11.87,95,'337.01',7,28.6,9007768.47,34.2193,1093.416677,2272.9
3/26/2021,11.88,90,'337.16',7,28.61,9234839.68,35.0745,1078.350359,2330.55
3/29/2021,11.87,98,'347.12',7,29.15,9189228.42,33.1891,1079.09932,2318.63
3/30/2021,11.89,99,'347.12',7,29.15,9102472.37,32.8749,1084.528035,2296.68
3/31/2021,11.91,93,'349.4',7,28.85,9236772.62,32.7954,1091.358206,2331.06
4/1/2021,11.94,99,'349.4',7,28.85,9429083.46,33.4843,1072.09834,2380.03
4/2/2021,11.94,93,'349.56',7,28.85,9429083.46,,1038.316716,
4/5/2021,11.94,94,'349.98',7,28.82,9620733.5,34.0145,1032.626278,2428.22
4/6/2021,11.75,97,'349.98',7,28.82,9585343.98,33.8851,1047.947356,2418.98
4/7/2021,11.75,92,'349.98',7,28.82,9636698.89,34.0674,1040.394606,2432
4/8/2021,11.75,98,'349.98',7,28.82,9774539.21,34.5514,1055.43324,2466.55
4/9/2021,11.73,91,'349.98',7,28.82,9873600.53,34.8938,1066.509446,2490.99
4/12/2021,11.74,90,'349.98',7,28.82,9825620.59,34.7247,1082.483253,2478.92
4/13/2021,11.74,92,'349.98',7,28.82,9921343.46,35.0563,1071.864768,2502.59
4/14/2021,11.74,100,'349.98',7,28.82,9808528.33,34.6547,1076.069451,2473.92
4/15/2021,11.84,94,'349.98',7,28.82,9984071.43,35.2737,1056.981808,2518.11
4/16/2021,11.83,93,'349.98',7,28.82,9981425.91,35.2625,1046.451542,2517.31
4/19/2021,11.79,98,'349.98',7,28.82,9896460.19,34.9523,1065.382373,2495.17
4/20/2021,11.8,100,'349.82',7,28.84,9830049.51,34.6823,1070.752759,2474.25
4/21/2021,11.88,93,'349.82',7,28.84,9926208.32,35.0369,1075.486801,2499.55
4/22/2021,11.98,94,'349.82',7,28.84,9809324.91,34.6248,1058.414435,2470.15
4/23/2021,11.9,92,'349.82',7,28.84,9947902.17,35.1235,1082.757541,2505.73
4/26/2021,12.41,98,'349.82',7,28.84,10002732.77,35.3215,1054.925137,2519.85
4/27/2021,12.5,91,'349.82',7,28.84,9973279.65,35.2245,1073.133538,2512.93
4/28/2021,12.73,92,'349.82',7,28.84,9877817.29,34.8854,1064.713628,2488.74
4/29/2021,13.15,97,'349.82',7,28.84,9860117.75,34.8766,1081.393241,2488.11
4/30/2021,13.15,91,'352.05',7,28.8,9723861.58,34.1833,1096.597428,2452.63
5/3/2021,13.17,90,'353.64',7,28.62,9705238.97,33.7568,1098.739819,2447.34
5/4/2021,13.21,96,'353.66',7,28.62,9521554.98,33.121,1069.176486,2401.03
5/5/2021,13.19,99,'353.66',7,28.62,9506720.39,33.0669,1067.641578,2397.11
5/6/2021,13.2,97,'353.66',7,28.62,9603923.98,33.402,1074.812455,2421.4
5/7/2021,13.2,98,'353.66',7,28.62,9677762.6,33.6634,1060.173941,2440.35
5/10/2021,13.16,93,'353.66',7,28.62,9434526,32.8102,1077.386802,2378.5
5/11/2021,13.19,100,'353.66',7,28.62,9409068.78,32.7305,1081.615012,2372.72
5/12/2021,13.18,95,'353.66',7,28.62,9141089.47,31.7929,1069.713567,2304.75
5/13/2021,13.21,97,'353.66',7,28.62,9267114.32,32.2299,1069.780108,2336.43
5/14/2021,13.21,93,'353.45',7,28.62,9454956.82,32.9212,1090.416885,2386
5/17/2021,13.18,93,'353.45',7,28.62,9389651.46,32.6906,1091.257191,2369.29
5/18/2021,13.19,90,'353.45',7,28.62,9314099.01,32.4241,1107.900631,2349.97
5/19/2021,13.18,90,'353.45',7,28.62,9343744.67,32.5311,1109.930136,2357.73
5/20/2021,13.21,91,'353.45',7,28.62,9516939.56,33.1385,1115.736193,2401.75
5/21/2021,13.24,98,'353.45',7,28.62,9466960.48,32.9652,1107.524458,2389.19
5/24/2021,13.24,93,'353.45',7,28.62,9631662.56,33.545,1124.825196,2431.21
5/25/2021,13.29,98,'353.45',7,28.62,9635058.27,33.5651,1107.494442,2432.67
5/26/2021,13.35,95,'353.45',7,28.62,9634309.81,33.5607,1119.082773,2432.35
5/27/2021,13.35,99,'353.45',7,28.62,9582679.81,33.3844,1108.735738,2419.57
5/28/2021,13.47,92,'353.45',7,28.62,9610273.25,33.4859,1109.549376,2426.93
5/31/2021,13.47,92,'354.34',7,29,9610273.25,,1130.555772,
6/1/2021,13.46,96,'354.34',7,29,9570807.59,33.2118,1136.853475,2416.65
6/2/2021,13.47,94,'354.34',7,29,9631906.39,33.4186,1156.045218,2431.7
6/3/2021,13.49,91,'354.84',7,28.98,9545093.34,32.9729,1156.562409,2409.45
6/4/2021,13.56,100,'355.03',7,28.97,9726541.47,33.603,1146.333858,2455.64
6/7/2021,13.56,96,'355.03',7,28.97,9725465.67,33.5974,1141.72782,2455.23
6/8/2021,13.61,98,'355.03',7,28.97,9729498.04,33.5933,1174.08512,2455.77
